Aircraft.Category,Make,Model,Injury.Severity,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Aircraft.damage,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight
Airplane,Cessna,172P,Fatal(6),6.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Fairchild,C-82,Non-Fatal,0.0,2.0,0.0,0.0,Substantial,2.0,Reciprocating,VMC,Approach
Airplane,Piper,PA-30,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,182D,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,210,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Swearingen,SA-226TC,Non-Fatal,0.0,0.0,2.0,2.0,Substantial,2.0,Turbo Prop,VMC,Takeoff
Airplane,Cessna,180B,Fatal(1),1.0,2.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Gates Learjet,25,Non-Fatal,0.0,0.0,0.0,11.0,Minor,2.0,Turbo Jet,VMC,Cruise
Airplane,Cessna,T210G,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,172H,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,C23,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-28RT-201T,Non-Fatal,0.0,2.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,T210,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,G35,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,J3C-65,Fatal(2),2.0,0.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Unknown
Airplane,Gates Learjet,24D,Non-Fatal,0.0,0.0,0.0,11.0,Substantial,2.0,Turbo Jet,VMC,Cruise
Airplane,Froehlich,M-II,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Pitts,S1,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Unknown
Airplane,Grumman,AA1,Non-Fatal,0.0,0.0,2.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Ercoupe,415C,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,152,Non-Fatal,0.0,0.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,310H,Fatal(1),1.0,0.0,0.0,0.0,Substantial,2.0,Reciprocating,VMC,Approach
Airplane,Temco,GC-1B,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,172N,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Grumman American,GA-7,Fatal(1),1.0,0.0,1.0,0.0,Destroyed,2.0,Reciprocating,IMC,Approach
Airplane,Cessna,182A,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Piper,J-3,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,172H,Non-Fatal,0.0,4.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Descent
Airplane,Beech,A23,Fatal(1),1.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,421C,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Cessna,T337D,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,T210L,Non-Fatal,0.0,0.0,1.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-24-260,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-32-300,Non-Fatal,0.0,4.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-28R-201T,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA23-250,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,IMC,Cruise
Airplane,Convair,340,Incident,0.0,0.0,0.0,3.0,Minor,2.0,Reciprocating,VMC,Cruise
Airplane,Cessna,402,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Reciprocating,VMC,Approach
Airplane,Cessna,C152,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-31-350,Non-Fatal,0.0,0.0,0.0,6.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Cessna,172,Non-Fatal,0.0,0.0,1.0,3.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,A36,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Air Tractor,AT-301A,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,150L,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,R172K,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Cessna,210D,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,170A,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Mitsubishi,MU-2B-60,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Turbo Prop,VMC,Takeoff
Airplane,Piper,PA-32-300,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,601P,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-31-350,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Descent
Airplane,Cessna,501,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Turbo Jet,VMC,Approach
Airplane,Piper,PA-28-235,Non-Fatal,0.0,0.0,0.0,3.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Stinson,108-3,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,340A,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Cruise
Airplane,Cessna,411A,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,2.0,Reciprocating,VMC,Takeoff
Airplane,Gulfstream American,AA5A,Non-Fatal,0.0,0.0,0.0,2.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Amateur Built,QUICKIE Q2,Non-Fatal,0.0,2.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,185,Incident,0.0,0.0,0.0,3.0,Minor,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-31-310,Fatal(8),8.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-28-180,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,177RG,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Champion,7FC,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA28-180,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,210,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Aero Commander,680,Non-Fatal,0.0,0.0,0.0,2.0,Destroyed,2.0,Reciprocating,UNK,Standing
Airplane,Piper,PA-28-161,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,IMC,Cruise
Airplane,Piper,28-140,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Piper,PA-28-140,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Beech,G18S,Incident,0.0,0.0,0.0,2.0,Minor,2.0,Reciprocating,VMC,Descent
Airplane,Cessna,U206,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,UNK,Landing
Airplane,Piper,PA-28-180,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,150J,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,60,Non-Fatal,0.0,0.0,2.0,2.0,Substantial,2.0,Reciprocating,IMC,Landing
Airplane,Piper,PA-28-140,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,172M,Non-Fatal,0.0,0.0,1.0,3.0,Substantial,1.0,Reciprocating,IMC,Taxi
Airplane,Piper,601P,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,2.0,Reciprocating,VMC,Climb
Airplane,Piper,PA-22,Non-Fatal,0.0,0.0,3.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,170B,Non-Fatal,0.0,1.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,PA-28-151,Non-Fatal,0.0,0.0,2.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,551,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,2.0,Turbo Fan,IMC,Takeoff
Airplane,Piper,601P,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Approach
Airplane,Piper,22,Non-Fatal,0.0,1.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Mcdonald Douglas,DC-10,Non-Fatal,0.0,0.0,0.0,136.0,Substantial,3.0,Turbo Fan,VMC,Standing
Airplane,Piper,PA-28-180,Non-Fatal,0.0,3.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,P206B,Fatal(5),5.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,182L,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-28R-201T,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Maneuvering
Airplane,Piper,PA-44-180,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,IMC,Takeoff
Airplane,Piper,PA-24-260,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Climb
Airplane,Mooney,M20J,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Approach
Airplane,Cessna,T-337C,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Cessna,TU206G,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Cessna,172,Fatal(1),1.0,2.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Tifft-v,VARIEZE,Non-Fatal,0.0,2.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Aero Commander,560E,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Approach
Airplane,Cessna,182Q,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Grumman,AA5,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,411,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,IMC,Go-around
Airplane,Aero Commander,680W,Non-Fatal,0.0,2.0,0.0,0.0,Destroyed,2.0,Turbo Prop,IMC,Cruise
Airplane,Cessna,337,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Cessna,182P,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,North American,AT-6G,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,172M,Non-Fatal,0.0,2.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,170,Non-Fatal,0.0,0.0,0.0,4.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-22-135,Fatal(1),1.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-28-140,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-28-140,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,IMC,Landing
Airplane,Stinson,108,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Go-around
Airplane,Pitts,S1S,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,150L,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,UNK,Cruise
Airplane,Stinson,108,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Unknown
Airplane,Boeing,727-223,Incident,0.0,0.0,0.0,23.0,Minor,3.0,Turbo Fan,IMC,Landing
Airplane,Beagle Aircraft,206,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Aerosport,CHAMP,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-22,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,180,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Beech,95-B55,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,IMC,Takeoff
Airplane,Cessna,150M,Non-Fatal,0.0,1.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Bellanca,17-30A,Fatal(4),4.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Cessna,T210M,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,172RG,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Beech,35,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,172K,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,150L,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,182Q,Fatal(5),5.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,PA28-18,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,VMC,Descent
Airplane,Cessna,150J,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,PA-28-161,Fatal(2),2.0,0.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-14,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Maule,M-5-220C,Non-Fatal,0.0,0.0,2.0,0.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Piper,PA-28-161,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Takeoff
Airplane,Cessna,172H,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,IMC,Cruise
Airplane,Rockwell International,700,Non-Fatal,0.0,0.0,0.0,5.0,Substantial,2.0,Reciprocating,IMC,Landing
Airplane,Continental,305,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-32R-300,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,23,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Aeronca,11CC,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Unknown
Airplane,Cessna,172P,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Boeing,707-323C,Non-Fatal,0.0,0.0,0.0,116.0,Substantial,4.0,Turbo Fan,VMC,Takeoff
Airplane,Piper,PA-34,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,IMC,Cruise
Airplane,Cessna,152,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Cessna,T210L,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Piper,PA-28R,Fatal(2),2.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Takeoff
Airplane,Cessna,172M,Non-Fatal,0.0,0.0,2.0,0.0,Substantial,1.0,Reciprocating,UNK,Climb
Airplane,Cessna,172J,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Go-around
Airplane,Piper,PA-24-250,Non-Fatal,0.0,1.0,1.0,2.0,Substantial,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,150M,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,IMC,Cruise
Airplane,Mooney,M20B,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Climb
Airplane,Beech,C23,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Maneuvering
Airplane,Cessna,150H,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Standing
Airplane,Cessna,P210,Fatal(2),2.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Approach
Airplane,Piper,PA-18-150,Non-Fatal,0.0,0.0,1.0,0.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Fokker,F-27-100,Non-Fatal,0.0,0.0,0.0,20.0,Substantial,2.0,Turbo Prop,VMC,Taxi
Airplane,Piper,PA-32-260,Fatal(3),3.0,2.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Go-around
Airplane,Cessna,177,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Approach
Airplane,Stinson,108-2,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,310R,Non-Fatal,0.0,0.0,0.0,5.0,Substantial,2.0,Reciprocating,IMC,Landing
Airplane,Piper,PA-32-300,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Mooney,M20F,Non-Fatal,0.0,0.0,1.0,2.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,150L,Fatal(1),1.0,0.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-34-200T,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,2.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,340A,Non-Fatal,0.0,0.0,0.0,5.0,Substantial,2.0,Reciprocating,VMC,Landing
Airplane,Cessna,401,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Reciprocating,IMC,Go-around
Airplane,Mooney,M22,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,C23,Non-Fatal,0.0,0.0,1.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Cgs Aviation,HAWK,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Piper,32RT-300T,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,340,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,2.0,Reciprocating,IMC,Approach
Airplane,Cessna,195B,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Approach
Airplane,Cessna,182G,Non-Fatal,0.0,3.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Landing
Airplane,Piper,PA-23-250,Incident,0.0,0.0,0.0,4.0,Minor,2.0,Reciprocating,VMC,Landing
Airplane,Boeing,737-201,Incident,0.0,0.0,0.0,5.0,Minor,2.0,Turbo Fan,VMC,Approach
Airplane,Cessna,182F,Non-Fatal,0.0,0.0,0.0,4.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,A150,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Maneuvering
Airplane,Bellanca,8KCAB,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Taxi
Airplane,Cessna,152,Non-Fatal,0.0,0.0,0.0,1.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Boeing,727-225,Incident,0.0,0.0,0.0,21.0,Minor,3.0,Turbo Fan,VMC,Takeoff
Airplane,Cessna,172N,Non-Fatal,0.0,3.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Approach
Airplane,Beech,A36,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Climb
Airplane,Cessna,150L,Non-Fatal,0.0,0.0,0.0,2.0,Destroyed,1.0,Reciprocating,VMC,Cruise
Airplane,Cessna,210L,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Beech,58,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,2.0,Reciprocating,VMC,Takeoff
Airplane,Aeronca,11AC,Incident,0.0,0.0,0.0,2.0,Minor,1.0,Reciprocating,VMC,Landing
Airplane,Swearingen,SA-227AC,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,2.0,Turbo Prop,IMC,Descent
Airplane,Gulfstream American,G-159,Incident,0.0,0.0,0.0,3.0,Minor,2.0,Turbo Prop,VMC,Takeoff
Airplane,Swearingen,SA226-T,Non-Fatal,0.0,0.0,0.0,5.0,Substantial,2.0,Turbo Prop,VMC,Landing
Airplane,Swearingen,SA-226TC,Non-Fatal,0.0,0.0,0.0,6.0,Substantial,2.0,Turbo Prop,VMC,Landing
Airplane,Piper,PA-601P,Fatal(3),3.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,195B,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,172M,Non-Fatal,0.0,0.0,1.0,1.0,Substantial,1.0,Reciprocating,VMC,Climb
Airplane,Cessna,T210,Non-Fatal,0.0,0.0,0.0,3.0,Substantial,1.0,Reciprocating,IMC,Landing
Airplane,Pitts,SPECIAL 51C,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,De Havilland,DHC-2,Fatal(8),8.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,551,Incident,0.0,0.0,0.0,1.0,Minor,2.0,Turbo Jet,IMC,Climb
Airplane,Pitts,S1C,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Landing
Airplane,Cessna,182B,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,IMC,Approach
Airplane,Beech,A-36,Non-Fatal,0.0,0.0,1.0,2.0,Substantial,1.0,Reciprocating,IMC,Cruise
Airplane,Cessna,T182RG,Fatal(1),1.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Unknown
Airplane,Gates Lear Jet,35A,Incident,0.0,0.0,0.0,3.0,Minor,2.0,Turbo Fan,VMC,Cruise
Airplane,Cessna,175,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-28-181,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,IMC,Cruise
Airplane,Taylorcraft,L-2,Non-Fatal,0.0,1.0,1.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Cessna,172A,Non-Fatal,0.0,1.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,150L,Non-Fatal,0.0,0.0,2.0,0.0,Destroyed,1.0,Reciprocating,IMC,Takeoff
Airplane,Cessna,421B,Fatal(4),4.0,0.0,0.0,0.0,Destroyed,2.0,Reciprocating,IMC,Go-around
Airplane,Cessna,T303,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,2.0,Reciprocating,VMC,Takeoff
Airplane,Piper,PA-24-180,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Grumman American,AA-1B,Fatal(1),1.0,0.0,0.0,0.0,Substantial,1.0,Reciprocating,IMC,Cruise
Airplane,Cessna,177B,Fatal(1),1.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,IMC,Cruise
Airplane,Rand,KR-2,Fatal(2),2.0,0.0,0.0,0.0,Destroyed,1.0,Reciprocating,VMC,Maneuvering
Airplane,Frank Turben,AERO SPORT SCAMP,Non-Fatal,0.0,0.0,0.0,1.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Cessna,206,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,IMC,Approach
Airplane,Hollman,CONDOR,Non-Fatal,0.0,1.0,0.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,C24R,Non-Fatal,0.0,0.0,3.0,0.0,Substantial,1.0,Reciprocating,IMC,Go-around
Airplane,Cessna,140,Non-Fatal,0.0,0.0,2.0,0.0,Substantial,1.0,Reciprocating,VMC,Takeoff
Airplane,Beech,B200,Incident,0.0,0.0,0.0,4.0,Minor,2.0,Turbo Prop,VMC,Landing
Airplane,Beech,100,Incident,0.0,0.0,0.0,10.0,Minor,2.0,Turbo Prop,VMC,Cruise
Airplane,Cessna,172L,Non-Fatal,0.0,0.0,0.0,2.0,Substantial,1.0,Reciprocating,VMC,Taxi
